date,price 1146,price 2526,price 3021,price 3443,price 111,price 3544,price 3339,price 3817,price 187,price 1081,price 1053,price 99,price 2044,price 931,price 2563,price 2701,price 314,price 2778,price 3451,price 2142,price 2810,price 2930,price 2556,price 3985,price 2244,price 476,price 3646,price 1300,price 996,price 3841,price 42,price 1290,price 660,price 458,price 455,price 2137,price 3710,price 655,price 2333,price 1030,price 1850,price 3428,price 138,price 367,price 1214,price 1900,price 73,price 2891,price 3525,price 3965
10/10/15,-0.026496844,-0.011239917,-0.003161826,-0.002966894,0.006100604,0.010008905,0.01582289,0.001162494,0.00755373,-0.005992023,0.012496717,0.026329157,-0.019862509,0.005220906,-0.024602213,0.019708245,-0.002844032,-0.006281072,0.02257098,0.00014148,-0.014256717,-0.015546452,-0.001005043,-0.003456947,0.015302664,-0.009841356,-0.000654839,-0.001549917,-0.009551686,-0.003985848,0.005898212,-0.029806152,-0.003916528,0.012940229,-0.012818187,-0.004588959,0.024470333,-0.024239491,0.004507468,-0.005214048,-0.006957029,0.018322314,0.008969587,0.003982587,-0.004513551,0.019467134,0.009713291,0.003174018,0.021135456,0.006613752
10/11/15,0.003790915,-0.020204826,0.016440523,0.011712272,-0.02945464,0.000721581,-0.005305282,0.001593347,0.004951519,0.012319583,0.012559819,0.003785029,0.01192051,-0.018918357,0.000572921,-0.014722843,0.002178661,0.019797369,-0.001769106,0.004811085,-0.002211657,-0.005982451,0.009117994,-0.001345133,0.010100276,-0.003406594,-0.012436432,0.00991788,0.011541829,-0.013057103,0.004998738,0.006739355,-0.007295143,0.007759261,-0.00345658,-0.01493434,-0.00051181,0.017598912,-0.000283339,-0.013820027,0.013830152,0.003711227,-0.005574245,-0.00414618,0.010347988,0.012388781,-0.025950625,-0.012470165,0.010991889,0.000809641
10/12/15,0.00602814,0.003922183,-0.000285059,-0.012266553,0.011430441,-0.011948259,-0.014615949,0.014452471,-0.005755323,0.008669289,-0.032868126,0.018036418,-0.000404507,-0.01571113,-0.010097786,0.001063466,0.000889128,-0.017008126,-0.00189603,-0.014909007,-0.019674184,-0.010352815,0.01256177,0.006881476,0.002953839,-0.009322869,0.005672153,-0.005158932,0.015348693,-0.002744935,-0.009346673,0.001802153,0.014021309,-0.001229341,-0.00137333,-0.008563572,-0.012219258,-0.026309996,-0.002566364,0.000698414,-0.00795531,-0.010076948,-0.000523657,0.013680856,-0.030327907,0.000112929,0.005378675,0.001672709,-0.014718306,-0.011221682
10/13/15,0.001313259,0.004823303,-0.021329793,0.008571663,-0.003191362,0.006413194,0.003149528,0.004946351,-0.008197792,0.003982865,-0.012704107,-0.017963134,0.014240922,-0.002709486,0.009463133,0.007312172,-0.018771148,-0.000624729,0.005458788,-0.021472222,-0.003953586,-5.38E-06,0.016949778,0.001146351,-0.00544906,-0.013805043,-0.001650893,-0.00013788,0.011229081,0.001484355,-0.003239065,-0.020479786,-0.003874245,0.006779613,-0.006746166,-0.004742533,-0.011307548,0.010868312,-0.007641273,0.002864029,-0.001578346,-0.008672742,-0.000348241,0.009644391,-0.02349037,0.008032708,-0.006387333,-0.016729885,-0.001995975,-0.003287221
10/14/15,-0.000528639,-0.002296615,0.00374274,0.013488566,-0.011861725,-0.00298845,0.003687329,-0.000560821,0.003153603,-0.0105086,-0.00166454,-0.009977816,0.002917203,-0.017449537,-0.005807979,0.026400606,0.002932615,0.015844307,-0.00052817,0.004098172,-0.014770811,0.004010207,-0.016095856,0.032729676,0.001352028,0.006124948,-0.001739986,-0.014462324,0.006620194,-0.014999271,-0.0001708,0.016463748,-0.012417097,0.000466909,-0.013023087,0.013783707,0.009864314,-0.011134771,0.016742217,0.004135504,-0.006691571,-0.00855507,-0.006373028,0.001261274,0.013008721,-0.014135072,-0.002223226,0.012042063,0.013157637,0.035293079
10/15/15,-0.000923374,-0.015539888,-0.001681452,0.015781834,0.008111946,-0.003941371,-0.00101574,-0.001704326,0.010764543,-0.018637611,0.014018606,-0.012088078,0.001887293,0.001093334,0.010677666,0.015596292,8.16E-05,-0.000895829,0.020731006,0.031063311,-0.003352878,0.006476103,8.90E-05,0.005999786,-0.002411235,-0.014148915,0.007000624,0.013470047,-0.016608645,0.010499384,0.001583818,0.008567915,-0.014119216,-0.014031866,-0.009081636,0.004337536,-0.006168721,-0.00705803,0.007136767,0.019011846,-0.000633398,0.020394669,-0.012563701,0.003501521,0.0084155,-0.007828089,0.005662103,0.007818421,0.02456586,0.0153521
10/16/15,0.018476799,0.000477604,0.013474159,0.000241657,-0.01390912,-0.01774443,0.016765944,0.001160367,0.017565805,-0.005908545,-0.014296551,0.014095237,0.00427686,-0.019070636,0.012749922,0.019725028,4.97E-05,0.00046609,0.00241063,0.000671795,-0.002207062,-0.019546542,0.001286489,-0.000312087,-0.01926349,0.005439076,0.001489118,-0.02328152,0.023647743,0.008669266,-0.002715699,0.002467258,-0.004160302,0.009564259,0.018733094,0.0011406,0.001613333,0.015733058,0.008995899,-0.001654145,0.002678502,0.009044436,0.001208912,-0.000764363,-0.004210331,0.043847272,0.011200244,-0.010605288,-0.008228243,-0.001062904
10/17/15,-0.017165821,-0.025315157,0.008571969,-0.027408198,0.004191198,-0.02264542,-0.016018095,0.003817357,0.00330572,0.001589552,0.003320136,-0.024699203,0.009814312,0.000886922,0.003832902,-0.019625399,0.027311148,0.018414951,-0.013733006,0.001862349,-0.00199081,0.003378314,0.012425131,-0.010171059,0.035798122,-0.009238925,0.010614795,-0.003699634,0.010597989,0.005229309,-0.000263377,-0.012589788,-0.025849383,0.019389829,-0.019763319,-0.008500273,0.009090921,0.000100184,0.009144896,0.018987689,0.000642661,-0.013568846,-0.006555389,0.018884889,0.002261262,0.004107802,-0.013431507,0.002047455,0.024587348,0.019955313
10/18/15,-0.010154404,0.009109377,0.006839159,-0.015787077,-0.005234759,0.017202689,0.025676718,0.011054386,-0.001395358,-0.004509179,-0.016742536,-0.029869463,0.0188071,0.01254362,0.019007665,0.020144652,-0.000142753,-0.003129165,-0.003729865,0.002082301,0.032693929,-0.000804791,-0.007675314,-0.01194278,0.008541801,-0.018308553,-0.007443021,0.007065157,0.034002921,-0.024605085,-0.020031881,-0.008917687,0.000360473,-0.008655394,0.00088156,0.001510565,-0.011541911,0.019209771,-0.012176338,0.012354272,-0.006117893,-0.029418704,0.000734304,-0.004683721,-0.006313263,-0.002509959,0.003245029,-0.003852347,0.024058477,-0.014486076
10/19/15,-0.017001311,0.020984869,0.017566702,-0.005618935,0.011439562,0.002721019,-0.01560244,6.96E-05,0.008133329,-0.016665578,0.017373745,0.006199462,0.003570838,0.011821593,-0.021032221,-0.011774938,-0.016352202,0.006746517,-0.013024566,-0.01957788,0.009243117,0.010006352,0.000303848,0.013025716,-0.001379902,-0.021971614,0.004511662,-0.003575077,-0.021937351,0.019197096,0.008135754,0.001152317,0.012893997,0.021854716,0.005752862,0.000290943,0.012428806,0.007298319,0.019757283,-0.010064515,-0.035188708,-0.015815866,-0.009589516,-0.015379953,-0.027829063,-0.016942401,-0.014390458,-0.003495921,-0.023291006,0.000608853
10/20/15,0.009426353,-0.005000663,-0.015629508,0.018466621,-0.00366689,0.010870141,0.002441843,0.016750211,-0.001465699,-0.023399646,0.003483836,-0.005827194,-0.027550644,-0.009206778,0.007865951,0.003127807,0.000834655,-0.00784328,0.012513185,0.011325594,-0.000920169,0.010298528,0.00842247,-0.00198863,-0.00752953,-0.017811826,0.002964639,0.020155421,-0.004748896,-0.012223305,0.018463242,-0.009691125,-0.011349867,-0.002413457,0.003976968,-0.016532355,0.001341702,-0.008200957,0.007683342,-0.007569288,0.002679573,-0.013444656,0.012185746,-0.006890285,0.000322756,-0.029150302,-0.002752153,-0.00434488,-0.004338588,0.001997718
10/21/15,-0.007737295,-0.02732626,0.015282384,-0.01652415,0.002598508,0.010463542,-0.003644604,-0.000530297,-0.000554004,-0.007705558,-0.013451929,0.019375285,-0.01192219,0.01134525,-0.005304602,0.004824804,-0.000263365,0.010769187,-0.016977458,0.01776993,-0.015238066,-0.0114954,-0.017546582,-0.02320632,0.016592053,0.017695028,-0.007671563,0.002975652,-0.011575334,0.014473623,0.00462984,0.010629184,-0.004114702,0.006574524,0.004803101,0.014157358,-0.001653833,0.006607094,0.00472922,5.63E-05,0.00839155,-0.006139892,-0.004233356,-0.017824245,0.008353135,0.001775496,-0.00202701,0.005824286,-0.016041377,0.005531712
10/22/15,0.006943157,-0.00194683,0.016843374,-0.025020083,-0.003357851,-0.025272034,0.004154479,0.011352924,-0.013568607,-0.000273119,0.009537188,0.00755852,0.016766159,-0.01321207,-0.001349468,0.008668973,-0.017357783,0.000977309,0.004637035,0.007548158,0.002858231,-0.002282048,0.011427922,0.004910524,-0.011368906,0.006585506,0.015288883,0.017616325,-0.002238135,-0.016604401,-0.014937389,0.00103642,0.009762233,-0.003665244,0.015996128,0.002227764,0.012509386,0.011197478,-0.010841537,0.025018455,0.006154897,0.010987668,-0.022562771,0.000883992,-0.002642785,-0.019687561,0.015021516,0.002760837,-0.003819496,0.029883908
10/23/15,-0.023447858,0.006686714,-0.002491469,-0.003596924,0.002639869,0.001212431,0.006054927,0.011367292,-0.000757331,-0.013291555,0.003159295,-0.009365892,-0.001504329,-0.022202637,-0.004026781,0.000347359,0.004585355,0.005468266,-0.012582722,0.000449024,-0.006972125,0.005604131,-0.004109548,-0.00386814,-0.016025622,0.010558289,-0.016933171,-0.005995214,-0.000505109,-0.001693068,-0.023063477,7.69E-05,0.028203425,0.045437053,-0.021202152,0.017536828,0.004530572,0.01841654,-0.004576183,0.003544061,-0.002942081,0.016471666,-0.013970697,-0.00545097,-0.000694614,-0.035266842,-0.029687771,-0.006392538,-0.008703551,0.000152517
10/24/15,-0.01377154,0.023484461,0.007681353,-0.01414659,0.005129802,-0.01143751,-0.02031934,0.029139531,0.007296567,-0.00205072,-0.031118316,0.021728855,-0.002714401,0.030513113,-0.000379368,0.009378049,-0.002098956,-0.020993436,0.021878114,0.010525687,0.000572114,0.018219659,0.000523842,-0.00429516,-0.004253041,-0.030179442,-0.007751797,-0.017498312,0.001981098,-0.018734843,-0.021567546,0.001042975,0.014728026,0.020348265,0.033647807,0.006212571,-0.009253344,0.000156022,0.001267823,-0.017669321,-0.010029614,0.013727661,-0.00162427,0.005866163,-0.008334641,-0.00815836,-0.002659655,0.006857983,0.001039615,-0.023230005
10/25/15,0.012627293,-0.013586581,-0.000830092,-0.018331082,0.014450928,-0.017365584,-0.000472897,-0.013754412,-0.020296835,0.003283477,-0.006361679,0.005521119,0.001127185,-0.009865628,-0.003966233,-0.021329611,-0.015426648,-0.01721396,-0.010018561,0.002876267,-3.47E-05,0.005894405,0.002905823,0.001239064,0.007082815,-6.19E-05,-0.003077429,0.006651849,-0.026821463,-0.009430401,-0.033332982,0.02028365,0.018902756,-0.008733995,-0.028807257,0.020212979,0.011548985,-0.002706079,0.010675192,-0.020858175,-0.000826743,-0.001492638,-0.024025769,-0.00911838,-0.015322515,-0.002411152,-0.016939462,0.005590814,0.014303579,-0.017598461
10/26/15,-0.001901248,0.015207277,-0.024103406,-0.005986057,-0.003832256,0.021874467,-0.001733234,0.0090125,0.005785807,-0.01238652,0.01684744,0.004931193,0.019851576,0.001374495,-0.013939058,0.004697913,-0.004577439,-0.016049471,-0.008224149,-0.012791255,-0.002505158,0.008320725,-0.017700479,5.69E-05,-0.01479318,0.010004981,0.033878919,0.006293302,0.013756725,0.016722361,-0.011264082,-0.007203872,0.017795913,0.001581186,0.001027669,-0.026170723,0.003629338,-0.012949378,-0.012691374,-0.018272042,-0.003485629,-0.024107815,0.00063706,0.016945951,-0.001083755,0.000828705,-0.003343976,0.000221301,-0.014546303,-0.024789029
10/27/15,0.030767733,0.012883125,0.000509153,-0.008488425,-0.001843426,0.003435494,-0.005725056,0.004266964,0.019032454,0.021451409,-0.003863018,0.00753848,-0.004358855,-0.006659974,-0.002044324,0.009201359,-0.008355812,-0.011895297,0.008119704,-0.007690532,0.008366959,-0.001928857,-0.011709267,0.010726105,0.008067539,0.014175563,-0.021233968,-0.001774035,0.026036577,0.018871919,-0.002099571,0.00079046,-0.02136466,0.021850329,0.01269965,-0.005642753,0.023015674,-0.000415399,0.013905555,0.005704811,-0.037968585,-0.013965155,0.014443484,-0.014725559,-0.006667097,0.018431519,6.11E-05,0.010530309,-0.026986056,-0.002521301
10/28/15,0.005759774,-0.002680771,-0.005482432,0.015102996,0.014031651,0.010026988,-0.024332492,0.009748848,0.007193882,0.016233651,-0.012903381,0.002654959,0.016133302,0.003509499,-0.016063167,-0.007823877,0.011391053,0.002038527,0.018010729,0.017013298,-0.000536791,-0.005552255,0.015981535,0.007507188,-0.000694513,0.010444633,0.019163945,-0.025113,-0.00059256,0.026475449,-0.001103844,0.002630784,-0.004786148,-0.00207499,-0.020878124,0.020735194,-0.017589103,0.019155872,0.001264593,0.005503775,0.003412818,-0.005494879,0.010438599,0.018437986,0.013633549,0.021516429,0.008373739,-0.000231889,0.004238954,0.012364419
10/29/15,0.017170072,-0.007370288,0.006238011,0.032946709,0.004385093,0.011406708,-0.004254957,-0.002136718,0.002710259,0.015951918,0.005318916,-0.001113154,0.004132485,-0.003307519,0.013697995,0.016616931,0.009276199,-0.010772747,-0.021339495,-0.024466211,0.009303986,-0.001186108,0.003114535,-0.008701749,0.002683731,0.015497341,-0.015320842,-0.015891079,0.004865406,0.020466918,0.013592553,0.005553423,0.007912834,0.000251109,0.01010683,0.008334358,-0.004778029,-0.004638522,0.028207965,-0.014059815,-0.000616382,0.014701107,-0.00186416,0.014249368,0.001469003,0.001490656,0.015271707,0.003760203,0.003108233,-0.013320757
10/30/15,0.021360859,-0.008457422,-0.017750435,0.025412205,0.017895506,0.005556865,-0.023113135,-0.000833942,-0.002470596,0.006250491,0.0098482,0.001955821,0.000427339,-0.009811493,-0.010239691,0.012384667,0.000786504,-0.00123841,0.002397144,-0.015301948,0.007742727,0.004926248,-0.013484721,0.000177219,0.0117895,0.004064608,-0.025835718,-0.015643116,0.002630762,0.008744014,0.018080045,-0.036328891,-0.018471227,0.009007537,-0.010565051,0.011492774,0.017842359,-0.031082258,-0.005448925,0.013203421,0.023303791,0.023695049,0.013314792,0.019341088,0.003036615,0.017237154,0.028417425,-0.013662921,-0.013110693,-0.003374116
10/31/15,0.007377858,-0.018404645,0.001314887,0.000927789,0.023095561,0.001729381,-0.014788309,0.004379952,0.012434947,-0.002632887,-0.001509601,-0.029850066,0.006865652,-0.011680538,0.004139359,0.021671102,-0.008814328,-0.017351187,-0.001505644,-7.05E-05,0.000457485,-0.002541058,-0.000931381,-0.011265892,9.06E-05,0.002650924,0.012110013,-0.006829832,0.01215822,-0.018078428,0.001228447,0.014515594,0.004926496,-0.010290414,0.003962185,-0.014587859,-0.004582432,0.001492289,-0.003569798,0.001956861,-0.011215923,-0.013183071,0.020751263,-0.001549748,-0.020192855,0.004798787,0.010350997,-0.000283282,-0.028663808,-0.010741615
11/1/15,-0.01426587,0.003551269,-0.022413901,-0.021708888,-0.013257159,0.001361725,0.000997946,-0.023424429,0.03015239,-0.003738823,0.010539129,-0.000317693,-0.030079259,0.027564332,-0.004271127,-0.001821241,-0.004448444,-0.002560653,-0.005178454,0.00540205,0.006698684,-0.0239365,-0.014218116,0.007645258,0.007072345,0.012197079,0.012487943,0.021189792,0.010898946,-0.012252507,0.00641289,0.000940135,0.007335364,-0.001459898,0.0187419,0.015576664,-0.012772926,-0.006822156,0.007080074,0.008236289,-0.00866495,0.014429793,0.025413329,0.007955455,-0.002423234,-0.010610452,-0.006970735,0.002044405,0.006667161,0.00288894
11/2/15,0.004497527,0.015964348,-0.003977777,-0.006235504,-0.013897881,0.017143751,-0.019405283,-0.007127619,0.002122203,0.020138216,-0.022713616,0.015338668,0.002400895,-0.005485879,0.010431436,0.018604621,0.004275619,0.008733573,0.003141982,0.010974497,0.00450984,0.024762706,0.009627244,0.016199669,0.014628604,-0.023375627,0.016491372,-0.00890744,0.001676998,0.007134533,0.006729023,0.002622325,0.024840879,0.000418045,-0.013984861,0.01467368,0.015893946,-0.012513434,0.009774356,-0.008565553,0.013473055,-0.000526065,-0.008568266,0.002593443,-0.007538963,-0.011227898,0.015725429,0.010920459,0.001696401,-0.008605532
11/3/15,0.0026882,0.005716101,0.019246464,0.001066529,-0.017606456,0.004334359,0.029652986,0.003378481,-0.000333905,-0.021311053,0.0047485,0.001507533,0.030688935,-0.001187388,0.002968262,-0.004957128,0.015897241,0.005703824,0.002468497,-0.000461432,0.024550301,0.024632037,-0.01020068,0.002479954,-0.010220037,-0.001783415,0.018159914,-0.010098066,-0.009204239,-0.003090275,0.004355681,-0.012529951,0.00239153,0.010217064,-0.014138485,-0.002049115,0.01742572,-0.013696417,0.024997821,0.013557561,0.012543077,-0.003508248,-0.012657857,-0.005979481,0.008109988,0.011050453,-0.006225558,0.002438611,-0.01987947,0.001475691
11/4/15,-0.008398923,-0.012318987,-0.01515349,-0.019010432,0.014763484,-0.011945155,0.005257422,0.019606594,-0.014875484,0.006267886,0.003384694,-0.012923393,-0.012767621,-0.000363012,-0.012922923,-0.020212578,-0.001095249,0.017008221,0.025481914,-0.001920714,0.000722464,0.001713252,-0.003298157,0.007293273,-0.008637271,-0.008542983,0.017213615,0.020639771,0.021193687,0.015502779,0.016943736,-0.014009185,0.017004365,0.018719036,6.48E-05,0.016892831,0.003291912,-0.002213859,-0.020922715,-0.012677235,-0.020132875,-0.011358819,0.005023327,-0.004371649,0.002187385,-0.031633058,-0.012925967,-0.00029156,-0.001520997,0.027871956
11/5/15,-0.001148984,-0.024597496,0.005588265,0.021896497,-0.000953261,-0.015447726,-0.004995707,0.005762721,-0.001565088,-0.013988968,-0.023523867,-0.011929317,-0.002596722,0.003232854,0.004676935,0.003857593,-0.002186768,0.017841668,0.000915046,0.011938496,0.005049691,-0.000665772,-0.020553238,0.004184711,-0.014165507,-0.005501519,0.011691709,-0.006613035,0.00198771,-0.008055808,0.004091272,0.004147103,-0.015316507,0.009088145,0.02091777,-0.010889185,-0.012478717,-0.013915737,-0.003430375,0.009382915,-0.00411956,0.004982517,0.0191206,-0.005972901,-0.017018624,-0.012509655,-0.008882073,-7.11E-05,0.006710534,0.007267517
11/6/15,-0.000559036,-0.00433543,-0.0025853,0.01197271,0.006822794,0.027297668,0.02639812,0.005017035,0.011808674,0.001752963,0.005955756,0.001440888,-0.015983302,-0.007825802,0.015230125,-0.001242025,0.005932936,0.006120304,-0.019911215,-0.011086203,0.018056512,0.0073552,-0.001272109,-0.00078938,0.023631511,0.002814079,-0.021474339,-0.001079834,-0.012655057,-0.007903663,1.73E-06,-0.004259854,-0.002475519,-0.005492073,0.00783726,-0.035935846,-0.006924613,0.015106481,0.007772901,0.003190394,0.007171918,0.014984084,-0.001624449,-0.001601041,0.020220333,0.014628483,0.007983012,-0.005703176,-0.003880605,-0.002925044
11/7/15,-0.000963973,-0.014256811,0.011768513,0.004743035,-0.025227676,0.001100526,0.003306192,-0.024766429,0.000456511,-0.001439865,-0.017831647,0.008036534,-0.021579906,0.002738198,0.002912596,0.00501203,0.004530707,0.023985977,0.001251185,-0.000413191,0.012693837,-0.006506664,0.017287522,-0.005469267,-0.014822974,-0.000730992,-0.025616282,0.004400139,0.001041197,-0.000767644,-0.027840965,-0.012403798,0.007293697,0.005303119,-0.010977579,-0.002014236,-0.020423265,-0.013598677,-0.000617692,-0.003713658,0.003077392,0.004521144,-0.003488449,0.00362061,-0.009004066,0.00606222,-0.009450416,0.004620846,0.017216782,-0.008134963
11/8/15,0.009253038,-0.017982432,-0.012246687,0.023459951,0.000509024,0.000755237,-0.015018945,-0.030502915,0.007031423,0.023824044,0.016048676,0.006882355,-0.015987172,0.002159499,0.008108129,0.003221766,-0.018200877,-0.003063919,-0.027048008,0.00892659,0.005313329,0.008502598,0.018342406,-0.010592323,-0.01923124,0.000436048,0.001781164,-0.00303242,0.011097458,-0.000116597,0.001665369,0.009199804,-0.023142301,0.006315717,0.002047424,0.013945517,0.021528434,0.005785599,-0.01027256,-0.008128392,2.74E-06,0.026057239,0.015998383,0.007780281,-0.003673056,-0.007554774,0.00558071,0.023733943,-0.021070023,0.001361455
11/9/15,0.004053301,0.00961584,0.025219239,0.003470164,0.003304893,0.006240903,0.013937325,0.019822086,0.016376625,0.019281748,0.019023313,0.006679073,-0.010877674,0.001258256,-0.017811656,0.011583547,0.011930924,-0.013233106,0.003979594,-0.001891867,0.006012819,0.01713467,0.017521573,0.020428717,0.005874892,-3.70E-05,0.009138669,-0.000989143,0.003105121,0.012005041,-0.007981295,0.001892309,0.000576373,0.001342318,0.000291691,-0.017284246,0.051723326,-0.006614508,-0.003296813,0.006278007,0.001502255,0.000800973,0.021663976,-0.003164112,-0.007017941,-0.000715788,0.019347339,-0.003759814,-0.013607358,-0.012119367
11/10/15,0.023393301,0.00392649,0.00199204,0.015497118,-0.001529847,-0.002442017,-0.011407637,-0.020958994,0.000157221,0.006339193,-0.005549259,-0.000972265,-0.009383409,0.001580294,-0.020480968,0.006598339,-0.010092193,0.02435722,-0.007938017,-0.005552549,0.0206437,-0.00559164,-0.014027019,0.009832416,-0.0090312,-0.003606315,-0.009217673,0.012459267,-0.008492377,0.003904331,-0.018242683,0.009276671,-0.005755078,-0.014185597,-0.003912713,0.009540063,0.012833215,0.008730227,0.001386459,0.00604437,0.003622506,0.001761323,-0.01484235,0.008723577,0.001767133,0.009608447,-0.002681453,0.005688264,0.02000008,0.009917163
11/11/15,-0.00644749,0.019588379,-0.008487106,0.005906177,0.000765195,0.010589014,0.004401211,0.022911519,-0.009136692,0.003511892,-0.015740414,-0.008625957,-0.017546249,-0.001325423,0.000264223,-0.005631805,0.015406113,0.014596946,0.015273895,0.009275627,0.00958007,-0.016983634,-0.007317699,-0.011519033,-0.011844832,-0.018651373,0.001655886,-0.007663065,0.006020897,-0.001090931,-0.013228617,-0.02163246,0.018342107,-0.017468203,-0.013804379,0.012313881,-0.018092792,-0.007343052,0.001257055,-0.007180091,0.003523437,0.012824452,-0.005562431,0.002308969,0.00257997,-0.001196647,0.009271761,0.025081266,-0.001707816,0.02737317
11/12/15,0.012313466,-0.006462907,-0.024075402,-0.001141281,0.003145168,0.014069318,0.043626927,0.005223328,-0.001869683,-0.020596332,-0.011138612,-0.004726884,0.017183192,0.005199096,-0.007610104,0.012259239,0.004301356,-0.023648519,-0.007554916,-0.019370969,0.008719621,0.016451533,-0.00165416,-0.002447641,0.016026176,-0.001053723,-0.013782987,-0.000708947,0.006362312,0.002088458,-0.004797445,0.000592036,-0.002310236,0.011764285,0.00954729,0.003978884,-0.02696812,-0.002646439,-0.001615805,-0.015059548,-0.001040946,0.007254573,0.014982761,0.000104894,-0.012007686,-0.004753506,-0.029058409,0.035224481,0.000253909,-0.003790233
11/13/15,0.001377683,0.016514909,0.018646422,0.00687741,0.003242658,-0.02194786,0.004807458,-0.003005264,-0.016216972,-0.03214696,-0.025846803,0.002288341,0.001196169,0.003052547,-0.009817668,0.000984279,0.004137026,-0.008665047,0.004864011,-0.008701523,0.002774284,0.005613273,0.000163505,4.09E-05,-0.023768779,-0.01604237,-0.014485519,-0.002964653,-0.02062744,0.002469438,0.010220096,0.014818605,-0.00852061,0.007043179,0.007286693,-0.020189369,-0.001660865,-0.025110061,0.027775413,0.005330128,0.003505812,-0.010065608,0.004783289,0.012698327,-0.017518717,0.010874479,0.007506144,0.017588275,-0.018872068,-0.015095278
11/14/15,0.001500476,-0.012872586,0.004993589,-0.012272926,0.017016213,-0.008887827,-0.016910852,0.011063436,-0.009016613,0.009370654,-0.020394263,-0.019785801,0.015818064,0.018343223,0.005790584,0.018430871,0.011226308,0.002043386,0.013474187,-0.007342711,-0.005564645,0.00633774,0.001278004,-0.009738847,-0.021742052,-0.010327178,-0.012749227,0.010817,-0.001099827,-0.006651604,-0.009201292,-0.001236436,-0.009820193,0.01463724,-0.001235709,0.024003113,-0.001289925,-0.007872961,-0.002302804,0.022557181,-0.032641343,-0.00281736,0.011491821,-0.012950794,-0.024443845,-0.009534485,-0.021967574,-0.024192117,-0.00914294,0.00054113
11/15/15,-0.000505352,0.002410342,0.032734424,0.001678901,-0.021785144,0.006608819,-0.010992463,0.010241112,0.021804777,0.0212666,0.004029889,0.00230043,-0.01002279,-0.031216793,0.004380042,-0.018176217,0.001008129,-0.011953005,0.000962344,-0.014402793,0.006369321,-0.021075604,-0.020819638,-0.016275237,0.004200168,0.018738212,-0.010502534,-0.018915764,-0.016852262,0.0066045,0.008550197,-0.019400443,-0.010879266,-0.003126668,0.014773295,-0.021880978,0.004288822,0.024733369,0.014230708,0.000527014,-0.002082761,0.012189682,-0.003087066,-0.021527431,-0.011436293,0.003049608,0.006874558,-0.018512758,0.007890214,-0.00769606
11/16/15,-0.006304758,0.000578808,0.010035714,-0.012510902,-0.005133458,0.004489164,0.017380823,-0.001922548,0.009204066,0.007727701,-0.001472391,0.01656592,-0.00020837,0.015509981,0.023711474,-0.001586724,0.002230008,0.022142065,-0.016596894,0.005192198,-0.01442387,-0.014185667,0.002409905,0.005606153,-0.013775143,0.009470716,0.002209081,0.014368265,0.008370931,-0.011911561,0.009573528,0.003815628,0.020026744,-0.003764208,0.002251481,-0.012136731,0.006778503,0.014694866,-0.009161493,-0.001576924,0.007329504,-0.028731997,0.007042082,0.001934937,0.01884661,0.025488653,0.029896275,0.005475133,0.000669644,0.025509957
11/17/15,-0.014169158,0.008143035,0.00640138,-0.017981499,-0.005029624,0.000714998,-0.009307017,-0.000936569,-0.014107556,-0.011994784,0.015613441,-0.023559471,0.01403699,0.006267466,-0.002267089,0.007444565,0.004246515,-0.001401386,-0.01361073,0.018698453,0.017509251,-0.000166117,0.009483837,-0.003760674,0.02626995,-0.013946259,0.033260284,0.001632502,-0.016967829,0.011760761,0.025681927,-0.000319599,0.008639807,0.013169438,0.0161045,0.008120083,-0.003672458,-0.024522613,-0.008831306,-0.018376691,0.028739035,-0.000247869,0.015719437,-0.015356501,0.004020757,-0.019376981,-0.000930699,0.019322541,0.01051715,-0.024763812
11/18/15,0.008203943,0.000729956,-0.011119984,-0.005580047,0.009333095,-0.014742242,0.003603106,0.01300834,-0.005360249,-0.01208926,-0.004636288,0.007072178,-0.015521114,0.01517838,0.025507636,0.017343934,-0.004315369,0.009741944,0.017320089,-0.003377794,0.0122824,-1.74E-05,0.010977848,0.014158359,-0.029136666,-0.000318174,0.001187018,0.009744701,-0.000371857,-0.005643729,0.011148325,-0.019790938,0.004700334,0.008488012,0.000599509,0.005227884,-0.002510468,0.011689156,0.004982775,0.009901943,0.000170461,-0.011153166,-0.021982358,0.013868901,0.023907876,0.011415059,0.04478983,0.025645204,-0.002981464,0.006668794
11/19/15,0.005104113,0.017734772,0.005984788,0.014154109,0.01640981,-0.011483837,0.014022432,-0.019213909,0.0008441,-0.004012132,0.004647713,0.006297821,0.006476836,-0.016068768,0.031931452,0.017635108,-0.015469943,-0.016033421,-0.014858754,0.005939203,-0.003545061,-0.009882104,-0.006043676,0.004543125,-0.001562435,0.001998562,0.016925638,0.001586936,0.00101427,0.010951815,0.019396795,-0.017899696,0.003121897,0.005888596,-0.012104948,-0.016950701,-0.016923095,-0.000234484,-0.020296914,0.016441407,0.005644401,-0.016410625,0.003285236,0.015712485,0.012892177,-0.018129806,0.021143235,0.021957443,-0.033037282,-0.019078494
