date,price 3519,price 1323,price 212,price 2195,price 261,price 3736,price 1501,price 2027,price 419,price 2076,price 3029,price 2922,price 3511,price 3208,price 2054,price 2874,price 3504,price 519,price 2222,price 3801,price 3248,price 139,price 1884,price 3786,price 3514,price 903,price 1259,price 3760,price 2916,price 1692,price 750,price 3798,price 2509,price 328,price 951,price 202,price 402,price 1790,price 3644,price 2475,price 3510,price 3595,price 1491,price 2424,price 1035,price 373,price 1590,price 1457,price 3498,price 856
3/28/13,-0.002383965,0.003151427,0.004454529,-0.002707152,-0.005111375,0.002414495,-0.013791092,-0.009248496,-0.008172057,0.000859625,0.004852349,0.007450474,0.005501409,0.00325723,-0.000466475,0.000901007,-0.007646579,0.003280983,0.002354492,0.00162794,-0.008836842,0.00402264,-0.002866578,0.001389563,-0.009072202,0.004118381,0.002331888,0.006421509,0.005624082,0.001153038,0.006448093,-0.001843924,0.001057872,-0.002458526,0.011089327,0.00041713,0.003779514,0.018616369,-0.000654281,-0.008415275,-0.000852403,0.012926577,-0.002657725,0.0045645,0.003728212,-0.001369348,0.008430104,-0.025469199,0.006571693,0.002831157
3/29/13,0.016013932,0.012530285,-0.009663516,0.001212022,-0.001386084,0.008083723,0.017834951,0.006662004,0.00790967,0.002436248,0.007935981,0.001454523,0.004467139,-0.002086416,0.00732975,-0.004406428,-0.00045947,0.003055969,0.009153264,0.004090844,-0.008583974,0.000123914,0.003278331,0.003965608,-0.00035231,0.005603666,0.007462456,-0.000451033,0.004504736,0.002187604,0.014129655,-0.005368208,-0.001568263,-0.001663492,-1.38E-05,0.007465979,1.98E-05,-0.008898709,-0.002383589,0.01223466,-0.006657626,0.009735625,0.003845956,-0.005044458,-0.002239717,0.001576833,0.014183076,-0.006177286,0.007171706,0.012689198
3/30/13,0.003498334,0.007644791,0.001654448,-0.006127136,0.00366411,-0.01463214,0.003881287,-0.005087744,-0.004747387,-0.015125688,0.010313637,0.002484213,-0.002296816,0.001787786,0.008020892,0.007427668,-0.001414892,-0.002964235,0.002973553,0.005041773,-0.001671922,-0.000327801,-0.005586176,0.011246038,0.002630523,0.004178788,-0.003716507,-0.000237009,0.00281582,-0.003855855,-0.01133841,0.009286219,0.006963557,0.008996201,0.007748026,0.002621437,0.000614782,-0.004992596,-0.000928654,-0.012375921,-0.000382462,-0.007335211,-0.00456173,0.004138382,0.008938786,0.006155195,-0.001950509,-0.002325938,-0.01114177,-0.001147366
3/31/13,0.003086977,0.002086053,-0.012379053,0.002172736,-0.005698698,0.004875883,0.002989306,0.00642884,0.002887704,-0.000915456,-0.010196416,0.013926704,0.00539191,0.00687444,0.000556616,-0.007203177,0.001064097,-0.004048684,0.006255958,0.000886374,-0.009315232,-0.000421841,-0.004622724,-0.000573731,-0.004033038,-0.011546953,-0.002898269,0.013457089,0.007244634,0.006266749,-0.001660906,0.001491491,-0.009425603,-0.009868567,-0.002446716,0.00122816,0.002053217,0.001210044,-0.00012761,0.015518122,0.002241607,-0.004532241,0.002535968,0.004214937,0.014436164,-0.000710099,0.003795436,-0.025873726,0.006534773,-0.012529304
4/1/13,0.001883744,0.000707569,-0.008555908,0.004033708,-0.008246177,0.000138052,0.006610282,0.007485709,0.00617107,-0.00479387,0.001191994,0.007349161,-0.011666428,-8.12E-05,-0.010950813,0.006660792,-0.002999828,-0.006529776,-0.003525118,0.002068229,-0.009082711,-0.001827029,0.005167576,-0.002660508,0.022967364,-0.010584163,0.005625332,-0.010023437,0.005039135,-0.005817918,0.001213614,-0.000509913,0.00028101,0.009854234,0.018403141,0.006500493,-0.007090335,-0.004888507,-0.006751381,0.007234477,-0.003599505,-0.008955041,-0.001979797,0.010577624,0.005408177,0.002156002,-0.001736616,0.000379289,-0.001951797,0.012336063
4/2/13,-0.00652484,-0.00633502,0.011897761,-0.00335924,-0.001174615,7.00E-05,-0.011302473,-0.000573116,-0.007454701,0.003281481,-0.004355603,-0.003718416,-0.014439941,-0.000529547,0.008261462,-0.001531626,-0.002418088,0.000233954,0.001754774,0.001902619,-0.003446208,0.011466844,0.004953716,0.000827805,-0.013407053,0.001131967,-0.001697437,0.00572892,0.001498593,-0.008591712,0.003020639,0.001191768,-0.005390857,0.007533092,-0.001514531,-0.000802031,-0.006258656,-0.004170154,-0.00180427,-0.007911753,-0.004622916,0.007055337,-0.001998306,0.002935688,0.011221908,0.01495386,-0.004570945,-0.003711195,0.009438935,0.000404778
4/3/13,0.007370232,0.001926242,0.004576062,0.007933673,-0.014780654,0.001946332,-0.009549334,0.014503835,-0.000987161,0.007928603,-0.006273767,0.005659788,0.003167624,-0.006870995,-0.008515961,-0.002611349,-0.007075482,-0.00015349,0.002032602,-0.001766528,0.001745001,0.007142751,0.000692932,-0.003596353,-0.004366163,0.006702941,0.001337461,-0.001253478,0.000765558,-0.005814081,0.006304051,0.005612622,-0.003716341,0.005622926,0.005956357,0.001268055,0.003255926,-0.003143133,0.008137539,0.000597162,-0.005915701,-0.009601139,-0.000816369,0.005723514,-0.001210145,0.000871548,0.002901164,-0.012325477,0.011003746,0.010072885
4/4/13,-0.004584494,-0.008819471,0.001152472,0.000826115,0.002889718,0.000662734,-0.007722276,-0.012565675,-0.005979404,0.001651823,0.001942671,0.005521047,0.008704216,-0.00061291,-0.004909983,0.003200759,-0.002106145,-0.002119646,-0.000125198,-0.004464096,0.004346917,0.006879604,0.006156799,-0.001064313,0.008369498,-0.001405391,-0.008985598,0.006234181,-0.00185536,0.006268501,0.000119428,0.008735161,-0.000336494,0.000253925,-0.008550215,0.001527096,0.004878836,-0.011819077,-0.000473064,0.007503797,-0.002545357,0.005155781,0.001823978,-0.01597594,0.011185867,0.005176952,0.005560332,0.007424815,-0.002541007,-0.005912133
4/5/13,0.0028048,-0.006101637,0.00317966,-0.003076958,0.001144358,-0.006416043,0.000733853,-0.008446082,0.005399716,0.004897321,0.001514966,0.01087609,0.005861755,0.010636199,0.009981846,0.005202577,0.00452106,-0.005396992,-6.16E-05,-0.00675618,-0.002941428,0.004857935,-0.006769549,-0.005029907,-0.000799384,-0.002749948,0.003796239,0.001571893,-0.001572898,0.009997298,-0.000753202,4.48E-05,-0.003943491,0.003877841,0.012079503,0.000255209,0.00569794,-0.001271156,0.016836874,-0.011483791,-0.009031501,-0.008566888,0.000461054,0.010321515,0.004386821,0.008688562,0.004069249,0.017747674,-0.002821126,0.002829363
4/6/13,-0.004920252,0.00156921,0.005050634,-0.002858357,-0.000946153,-0.000751709,-0.005375316,0.005523009,-0.007061374,0.001602658,0.000943181,0.004296087,-0.007242576,0.00402575,0.003537569,0.000975941,0.007799212,0.008758417,0.00113353,0.001386838,0.003630071,0.006415289,0.002069643,0.008247637,0.004677366,0.00366144,0.007691949,0.01396408,0.003818558,0.007046088,0.004842202,-0.006773163,-0.001255715,-0.002483146,-0.004106965,0.002779151,-0.004301088,-0.009776309,-0.004441029,0.008057806,0.001748632,0.006246339,0.00285834,0.007461814,-0.003108986,-0.001946893,0.015429413,0.002390782,0.006375635,-0.018031842
4/7/13,0.014763201,0.008675159,-0.003592256,-0.006980045,-0.000934742,0.004850499,-0.005723496,-0.003055341,0.002209407,-9.87E-05,-0.005063944,0.000293822,-0.005619009,-0.005159587,0.006727304,0.005716861,-0.012840001,-0.000542222,0.008182636,-0.000412069,5.86E-05,0.000353127,0.001729211,0.00446207,0.00144969,-0.00082091,-0.001183353,-0.013547406,0.003260482,0.012625791,0.009217146,0.000500898,-0.002035384,-6.06E-05,0.004903024,-0.001666402,0.000198934,-0.004183092,0.000100704,-0.014231207,0.001207491,-0.01052176,-0.002054574,-0.005173153,-0.000614362,0.000471487,-0.001247779,0.011767359,0.011518105,0.000730631
4/8/13,0.014087316,-0.000317586,0.016747408,0.010939497,-0.005584126,-0.000642831,0.005241917,0.012675625,0.000225685,0.006076865,0.016551532,-0.00824306,-0.004326042,-0.005241419,0.004380515,0.004012498,0.013555142,-0.00530973,0.009050519,-0.00260473,0.000733372,-0.008548575,-0.004208235,0.003885978,-0.000864638,0.005665692,-0.00053873,-0.005107795,-0.005644136,-0.004536895,-0.019119012,0.000381293,-0.002274098,0.004074761,0.010611976,-0.001644598,0.001038046,-0.004054104,-0.000382527,0.007021652,-0.006836063,0.015508642,0.004794173,0.00276738,-0.000353292,0.010542639,0.002836475,0.001619989,0.006926,0.000582553
4/9/13,-0.01753332,0.007483814,0.005483004,-0.000329133,-0.001795415,0.00087142,-0.017079818,0.000794706,-0.008850728,0.014715801,5.14E-05,-0.010004675,-0.002133367,-7.40E-05,0.001391118,-0.005146333,-0.009281099,0.00144072,-0.004752532,-0.000639039,0.002162771,-0.003695919,-0.000463714,0.000786248,0.003577434,-0.002831779,0.002780623,0.007063801,-0.00243333,-0.002262387,-0.001074882,-0.001893802,-0.000432239,-0.008599269,-0.004007692,0.010804704,-0.006315481,0.003022969,-0.005662225,-9.02E-05,-0.006504665,0.00830667,0.00020285,-0.00404061,-0.000543211,0.011095258,0.002612472,0.005639535,0.005924323,-0.000647257
4/10/13,-0.006481803,0.008661056,0.009038955,-0.012925007,-0.004486163,0.006403831,-0.001474281,-0.000519618,0.007176904,-0.008798312,0.008197338,0.006526762,0.003914958,-0.009092649,-0.006079528,-0.00327984,-0.020389536,0.005560243,0.004293731,-0.001998397,0.001790223,0.000568807,-0.007279876,0.006371506,-0.004083953,0.001161615,0.007295417,-0.004419286,-0.010281772,0.010703271,-0.005264589,-0.008137622,-0.002633958,-0.011024002,0.010121293,-0.001554597,0.006411749,0.008398106,0.014118761,0.000252966,0.008703108,-0.009431062,0.008637989,-0.00501592,0.003505079,0.002070888,-0.000379946,0.00444811,-0.003074599,-0.001435844
4/11/13,-0.001299555,0.000889224,-0.000120255,-0.003105847,-0.004960655,0.007140642,-0.000285937,-0.008583233,-0.001047706,0.011746153,-0.015307396,-0.002654125,0.001235654,-0.000281477,-0.004437142,-0.001788239,-0.00507645,-0.007333675,0.004901293,0.004457604,0.008319301,-0.002884406,0.016978976,-0.007926788,-0.001913857,-0.002536071,-0.003163768,0.006704687,-0.001428673,0.012499543,0.001015163,-0.005514558,-0.003113369,0.006292147,0.007836575,-0.005012,-0.006160416,0.004658781,0.003846546,0.00430085,0.008593718,-0.000636638,0.005295128,-0.006302456,0.003125275,0.005211177,-0.002993574,0.011906711,0.000848968,-0.003174953
4/12/13,0.0176773,4.21E-06,-0.001787265,0.002597124,-0.003819495,0.006809633,-0.010905287,0.010958136,0.008050028,-0.007783124,0.006740167,0.007137681,-0.005437877,-0.006533549,-0.00272521,0.008388532,0.002588663,0.00115535,0.003899075,0.009140325,0.012626434,0.003230015,-0.003074427,0.010984477,-0.013616301,0.009301161,0.009068628,0.013944246,-0.006670313,-0.004070115,-0.005877575,-0.003846321,0.004954539,0.005429662,-0.00656192,-0.002864603,-0.008122993,-0.005831838,-0.000269165,-0.009309908,0.004191632,0.003188978,-0.003313649,-0.011349117,-0.002996513,0.013334955,-0.002209612,-0.009426788,0.007244504,0.005901863
4/13/13,0.003784087,-0.00830042,0.006426459,0.015118948,0.019250347,0.008420353,0.001010033,0.015044458,0.00351935,0.006009689,-0.00491709,0.004684183,0.002341639,-0.001647586,-0.009629457,-0.000327605,-0.005193846,0.002359041,0.005206891,-0.024700145,0.005974389,0.00316867,0.005450082,-0.016969731,-0.006029138,0.005973476,-0.001086758,-0.003193123,0.002750535,0.013158088,0.002388693,0.000631471,-0.001932596,-0.003967334,0.002284472,0.001712235,-0.010698033,0.018060282,0.000353181,0.015153379,0.012452386,-0.005976062,-0.002827006,-0.003032161,0.007355446,-0.001522118,-0.001715945,0.020320804,0.003301491,0.006726212
4/14/13,0.00347139,-0.002484547,0.005328959,0.00654442,0.001502719,0.013118381,-0.000953164,-0.006800861,0.002198667,0.007910368,-0.001780099,-0.006532374,0.004191711,-0.021881691,-0.000955254,-0.001608665,0.009949425,0.004193178,-0.017812105,0.010022455,0.001306764,-0.008000806,-0.009738925,0.000724207,-0.024448685,-0.006844169,-0.000831282,-0.005088025,-0.007606481,0.00876836,0.000878713,0.01991102,0.003837493,0.020913578,-0.008593897,0.004750989,0.007687432,-0.018871876,-0.001115367,0.005857242,-0.014975481,-0.001364365,0.001027418,0.004021221,-0.004647266,0.008004099,-0.005151993,0.00225559,-0.002641741,-0.006187678
4/15/13,0.01219986,0.004992058,0.006252542,0.005940678,0.007213082,0.004420197,0.001781347,0.008109289,0.008236512,-0.017822261,0.000393471,0.011377893,-0.002940112,-0.00928716,0.006414571,0.010974669,0.007714048,-0.004376112,-0.005751259,0.002996468,0.001407907,-0.006307211,0.000300647,0.001784357,0.006497711,-0.002152356,0.004988603,-0.007705857,0.003206285,-0.000728819,0.003248768,-0.000945238,-0.017134657,-0.01927443,0.008374697,0.012646428,-0.004835459,0.010794419,0.002289249,-0.003907984,0.009115949,0.014374942,-0.013320931,0.009948138,0.00431118,0.006773999,0.008008984,-0.000746361,0.008631534,-0.005932805
4/16/13,0.007519789,0.002953932,-0.006181467,-0.009183149,-0.011037829,0.006668381,-0.005845193,-0.011347659,-0.011838088,0.000561375,0.001278642,-0.005391908,0.016734149,-0.013826929,0.005865897,0.01021942,-0.006382964,0.00514855,0.008950327,0.008902139,0.007918085,0.008484222,-0.004482577,-0.00664173,0.005156112,-0.002358573,0.009550699,0.00478529,0.005081354,-0.010054701,-0.006027554,-0.004096387,0.004152204,0.002523102,-0.002162008,0.001893455,-0.005183168,-0.003624581,-0.001563472,-0.015282314,-0.003366295,-0.003516994,0.003639084,0.00379554,0.012892216,0.013050183,-0.005131547,0.002521537,-0.007119791,-0.004258052
4/17/13,-0.005614817,-0.023733636,0.011056562,0.013764879,0.005136965,0.005657773,-0.000374161,-0.00730523,-0.003418463,0.01453345,0.001910211,-0.008673985,-0.009112403,-0.006094308,-0.006431691,-0.011971585,0.01595468,-0.001500149,-0.003286226,0.003473342,0.000454918,-0.014087621,0.00406117,0.021862648,-0.000523919,0.003441098,-0.021824622,0.020485078,-0.034027971,0.013154059,0.000376542,-0.007247304,0.007059308,0.021667645,-0.007063856,-0.000598829,-0.00202628,0.010740991,0.001092155,-0.007209332,-0.007016484,0.00073054,-0.015966318,0.003053735,-0.004578785,0.009569701,-0.004451797,-0.041096253,0.007521653,0.012846203
4/18/13,0.008950336,-0.005093603,0.009281422,0.005656934,-0.000404004,-0.001143764,0.004350732,0.003420801,0.008270316,0.001799586,-0.002883893,0.008267435,0.009821738,0.006854674,0.002611205,0.008437423,-0.003818647,-0.004406254,0.006914062,0.004876779,0.020232234,0.015716681,0.005999285,-0.01012901,-0.001039423,0.007369312,-0.007192162,0.006402128,0.013542057,-0.004533292,-0.000293635,-0.007132923,0.007818519,0.027437651,-0.00302218,-0.007503443,0.012912306,0.004797687,-0.000199226,-0.02447805,-0.000669242,0.006574591,0.002489073,0.022788925,-0.007192817,-0.012415822,0.003830019,0.015088226,-2.62E-05,0.013915161
4/19/13,0.003250206,-0.00169045,0.001831753,0.012209006,-0.000677622,-0.017938246,0.00910469,-0.002202226,0.001476416,0.00483926,0.006417389,0.004038783,-0.002797502,-0.007151863,-0.001796601,-0.01248303,-0.012978763,0.016239911,0.000320754,-0.005445297,-0.003899942,0.000233152,0.001530896,0.013325676,0.010174835,0.001922582,-0.009485913,-0.022899486,0.017857164,0.003050567,0.005201652,0.00868945,0.001118517,0.012159266,-0.001762895,-0.014565946,0.005651936,0.003797062,-0.002655624,0.013225174,0.009470497,-0.008139168,-0.011154316,-0.000681039,0.002342999,-0.000386062,-0.005445483,0.002673001,0.001302086,0.012443978
4/20/13,0.002410958,-0.003001917,-0.000858513,-5.32E-05,-0.005644114,-0.019374331,-0.005307144,-0.002046634,-0.004104311,-0.002015533,-0.01786067,0.002141207,0.002987833,0.022510073,-0.00063148,-0.000952273,0.003727912,-0.005737324,0.009403848,-0.020674991,-0.00486287,0.014030364,-0.005964876,-0.025538604,-0.007708239,-3.91E-05,-0.016947701,-0.004478327,-0.015373802,0.015192242,0.001978126,0.012178565,-0.001967264,0.010134537,-0.006245923,0.014446602,0.003641961,0.015983465,-0.002225321,-0.008842489,-0.001421396,0.012154985,-0.014847129,0.002026784,-0.013921418,0.00096637,-0.000542954,0.014260529,-0.000875063,0.013511665
4/21/13,0.006919052,-0.005132126,0.002028779,0.002315221,-0.010075716,-0.0072218,0.005735237,-0.00135926,0.003243978,0.006941947,0.014053462,0.002245068,0.004864391,0.003084803,6.33E-05,0.00813892,-0.012311465,0.015213204,0.012801571,0.017769485,0.005039819,0.005100491,-0.006017876,-0.005164585,-0.010136864,-0.007291707,-0.010840849,-0.012311926,0.015280848,0.003749427,0.002992967,0.011579483,0.008371273,0.01277921,-0.019897418,0.002685501,0.000578586,-0.016310592,-0.000754014,-0.003896299,0.008766507,0.011927652,0.014327716,0.003255841,-0.003615196,-0.007274185,-0.002929546,-0.008336506,-0.001150121,-0.00058436
4/22/13,0.009213,0.010086263,-0.000442827,0.002727232,0.009103141,-0.023623122,-0.001580077,0.00887793,0.009642746,0.008007342,0.008723274,0.01466786,0.008309375,0.006786132,0.004492609,-0.01190456,-0.001257536,-0.008390646,0.001623086,-0.007618663,0.007656441,-0.009556449,-0.00151111,0.018688165,-0.013190342,0.008084443,-0.002612747,-0.016018788,-0.01068241,0.0062895,-0.015712653,0.001568248,0.00058093,-0.024093064,0.009273923,-0.01051859,-0.000656386,-0.02325038,-0.007637783,0.004754271,-0.020388564,0.008217213,-0.007544974,0.003612878,0.001369415,-0.002638705,-0.010637735,-0.006868232,0.002590347,0.00589264
4/23/13,0.005871531,0.016388512,0.007585403,0.001857167,-0.014248413,0.006551467,3.74E-05,-0.001049479,0.01065072,0.015349767,-0.008583054,0.00327137,0.014680385,0.002495727,0.004850453,0.007819417,0.009360793,0.011179773,-0.007918422,-0.014346167,0.01134969,-0.00216649,-0.012411147,0.025668963,0.006245563,0.002130819,-0.002096096,-0.015093058,-0.013471914,-0.001607668,0.014657355,-0.022736586,0.004448524,0.00970088,0.02229785,-0.0155838,-0.004857601,0.013055204,0.010592744,0.008864008,-0.001869196,0.014634312,0.005349581,-0.011053824,-0.000283453,0.009402019,-0.007708125,-0.001962421,-0.005401363,-6.20E-05
4/24/13,0.015070529,0.005279478,0.003533064,0.008395899,0.009488411,0.008109188,-0.012051396,-0.00855396,-0.002495857,0.008785043,-0.007123843,0.000547658,-0.007411336,0.01662208,0.013266578,-0.013084713,0.018381556,-0.008231142,-0.022976111,0.009107632,0.003909706,0.012348697,-0.003847726,-0.006952678,-0.00850148,-0.012433153,0.008225711,-0.014625,-0.007466249,0.009950488,-0.004500761,0.007574054,0.017723306,0.004102824,-0.000825492,0.002656246,0.009092986,-0.002554672,-0.002270481,-0.002093596,0.019027272,0.029871671,0.011834621,-0.009393691,-0.008740242,0.00373608,0.001887807,-0.016148541,-0.030276412,-0.004680116
4/25/13,-0.011389907,-0.014222589,0.007721469,0.000811833,0.023579376,0.001390028,0.01018422,-0.013982001,0.006559752,-0.015200858,-0.00049942,0.011517266,0.013242305,-0.022698482,0.003943585,-0.020604793,0.015678094,-0.000401145,-0.029474209,0.002535135,0.026543445,-0.019866846,-0.001148406,0.016309208,0.005672314,-0.005936171,0.000737793,-0.009692302,0.018072003,-0.001208451,-0.001923398,-0.005530588,-0.002418596,-0.001777566,0.008383886,0.009006065,-0.012244707,0.000523763,-1.48E-05,0.00077768,-0.001973529,-0.0016916,-0.001343478,-0.022176103,0.007522214,0.004777352,-0.00244358,0.005479899,0.017724994,-0.010866548
4/26/13,-0.00455358,-0.011544932,-0.012680002,-0.006467439,0.009379715,-0.00840994,-0.000827945,0.002047402,0.002323057,0.003656243,0.002567428,0.010108591,0.000759824,-0.006321145,0.00738261,0.011804957,-0.008175079,-0.002608277,0.006009306,0.005413744,0.020685519,-0.013740999,0.004235444,0.009321673,0.002711129,-0.000415288,0.001899739,-0.006022528,-0.016250571,-0.012514512,0.001523869,0.007056846,0.013911145,-2.27E-05,0.002286699,-0.017325923,0.001797304,-0.011043857,0.001643174,-0.006176171,-0.006709286,0.009431007,0.008424534,0.008948182,0.004494575,-0.005794567,0.00616043,0.004581337,-0.001281432,0.001467875
4/27/13,-0.006832586,-0.01081901,-0.006329241,0.006894029,-0.014398452,0.002022504,-0.003703372,-0.000390554,0.008642412,0.001596881,-0.003561828,0.004983723,0.002378766,0.012121573,-0.026165744,-0.01431888,-0.005721317,0.00845376,0.002722716,0.007881614,-0.008730407,-0.013323494,-0.004113896,-0.003791868,0.002088793,0.00207035,0.015642108,0.002254227,0.016491494,0.00352759,0.001613719,0.007778067,0.001783181,-0.006548054,-0.01876794,0.000392502,-0.008387019,0.003882415,-0.009714692,0.006945324,0.014322628,0.01538151,-0.000884387,0.010621815,0.014703546,-0.017514414,0.008417086,0.003546853,0.01746995,-0.003669712
4/28/13,0.015263014,-0.011735193,0.015006286,-0.013112377,-0.008010364,-0.001222262,-0.002962159,0.004090938,0.014319156,0.005216794,0.000294443,-0.001716843,0.015323676,0.002737057,-0.010069635,0.011377458,0.012934317,-0.004180686,-3.50E-05,-0.013974267,-0.006990685,-0.028140603,-0.00213354,0.003852311,0.012551237,-0.007453542,0.002405372,-0.022753497,-0.003526941,-0.001667906,-0.035443805,-0.009378895,-0.012905595,0.010558867,-0.003109054,0.005168357,-0.013015591,0.00609259,0.002700593,0.008584758,-0.002256431,0.007710031,0.001740533,0.003620298,0.011697408,0.000300699,0.00430194,0.00798805,-0.006310016,-0.009817727
4/29/13,0.010840167,-0.000674669,0.001473767,4.27E-05,-0.007102379,0.011548767,-0.014254076,0.009663282,0.017258287,0.012185212,0.01291938,-0.008231589,-0.018667605,-0.00272488,0.000767169,0.009279686,-0.013686371,0.005138132,0.001862083,-0.006733403,-0.002109614,-0.00366937,-0.012708926,0.008916842,0.007492013,-0.004699178,0.010541749,0.001292764,-0.014702649,-0.000944847,-0.004048344,-0.016547833,-0.00901974,-0.003534901,0.009422399,-0.010757162,-0.00525229,-0.015392871,-0.018361526,-0.009540098,0.013304334,0.002623613,0.000955181,0.017581889,-0.002059585,0.003918562,-0.003130005,0.000695553,-0.006806383,0.012318501
4/30/13,0.019248656,-0.004971458,0.001574988,-0.002878042,-0.002855182,-0.005348094,0.008328837,-0.003427503,0.005834771,0.008184949,-0.000802573,-0.003993754,0.00148012,-0.006230082,0.003945937,0.006882452,-0.020202508,-0.00744219,-0.013922074,0.00464533,0.000235959,-0.014284011,-0.000663875,0.017870242,-0.001288675,0.007093467,-0.000468285,-0.004374976,-0.022700764,-0.001837635,-0.02382059,0.004625819,-0.00290164,-0.008426577,0.010913911,-0.001329733,0.001957776,0.01606773,-0.015888503,0.027990251,0.011571238,0.014659007,0.01533671,0.001431071,0.009020923,-0.014525576,-0.004591729,0.016819024,0.00957562,0.005408884
5/1/13,-0.003639601,0.017310201,0.008867442,-0.014986188,-0.017054739,-0.007861656,0.013242098,0.008472088,-0.000411225,-0.000946245,0.018900769,-0.008046673,0.005120229,0.007943652,0.002751254,-0.004505808,-0.001324144,0.019715232,0.005292579,0.009302012,0.001135523,0.009391513,0.007675933,0.011889769,0.006271298,0.002170245,0.010821,0.001538914,-0.017045822,-0.003468446,-0.002827789,-0.001286678,0.008488355,-0.007614073,-0.001312299,-0.014764212,-0.004228522,-0.01424074,0.015485241,-0.004585696,0.008394883,-0.009901316,0.014747051,0.00945528,-0.000911078,-0.007521883,-0.009814208,-0.001020571,0.018461417,0.000229874
5/2/13,0.013082927,-0.000256896,0.00963518,0.014721766,0.004209478,-0.001860358,-0.012179792,0.004340332,-0.014208309,-0.010189717,0.003615946,0.007124505,-0.005916644,0.002241706,0.007228996,-0.001247966,-0.003853523,0.010476481,0.007831148,0.007554086,0.006960951,0.000362262,-0.019017049,0.011090673,-0.006200889,-0.019555059,-0.032550481,0.006088275,0.004185724,-0.014177091,-0.004555514,-0.001506528,-0.012666536,0.009136856,-0.018362407,0.009067245,-0.002200512,-0.005367615,0.003120889,0.005538626,0.005856021,-0.015926951,0.005910496,0.018467133,0.001731507,-0.000552225,-0.001167208,-0.008693369,0.018727793,-0.011241258
5/3/13,-0.004488041,0.011272019,0.004451993,0.009195616,0.001602176,-0.000317762,0.002555583,0.002709694,-0.019616547,0.006556561,-0.006481967,0.002580813,-0.016754689,0.018537846,0.005015771,0.008513726,-0.015117207,-0.015578962,0.009467963,0.00410229,0.001829744,-0.007809949,0.002967371,0.031465941,0.004534969,-0.001679924,-0.037457331,-0.010474779,0.007933529,0.000459235,0.014880018,-0.01301919,-0.002650263,-0.004429034,0.005880906,-0.007691592,-0.017637238,-0.01747268,-0.008178458,0.007798426,-0.009396121,-0.002205765,-0.000748727,-0.012890141,0.00427392,-0.008842593,0.008803134,-0.003654517,0.005374137,-0.004319408
5/4/13,-0.006646702,-0.004337491,0.015780549,-0.01094856,-0.016230874,-0.000771746,-0.006556984,0.006845422,-0.002540418,-0.013069529,-0.006146384,0.009398555,-0.009772349,0.012290473,0.012905189,0.013812994,0.006676557,0.005792941,-0.007158908,0.008881115,0.001330228,-0.00401934,0.009841658,0.000288654,-0.008082478,0.007450901,-0.005694851,0.011116085,-0.017046311,0.021575238,-0.001210831,0.010866526,-0.014475621,0.000956282,0.000949637,-0.000953633,0.007655544,-0.027999708,0.006189823,0.003578872,-0.005664533,0.000820763,0.009769958,-0.015644958,-0.006708977,-0.011988964,0.013526529,0.006116437,0.017421707,0.000217623
5/5/13,5.20E-05,0.015040438,-0.001954045,0.007788888,-0.000840934,-0.006373923,-0.001606397,0.013650771,0.002204435,-0.00637827,0.00080475,-0.003503064,0.00012758,-0.005638172,0.006196703,0.007623645,-0.001692811,0.009297104,0.006089592,0.010042241,-0.00235261,0.009223177,-0.001642319,-0.009117131,-0.019824298,-0.001506425,0.004061613,0.005799106,0.01147942,-0.001410945,0.000280861,0.016822975,0.013353695,0.012174172,-0.012291039,0.003354609,-0.013799528,-0.005654401,0.002154799,-0.001394785,-0.000960556,-0.001690437,0.004130411,0.005031372,0.009832322,0.006272688,-0.008847016,0.002583871,-0.006015033,-0.00495575
5/6/13,-0.004441288,-0.009212257,0.007429453,0.001745986,-0.003666665,1.04E-05,0.007686394,0.004292814,0.011704214,0.001952118,-0.002349402,0.002333402,-0.004028506,0.012417198,0.011957508,-0.004191715,0.013062417,0.000305403,-0.003734411,-0.000411043,-0.00578564,0.0101207,-0.003241074,-0.00711448,0.012128065,-0.004489287,-0.013464425,-0.00470388,-0.004467773,0.004668965,-0.001502577,-0.004104516,0.003323098,-0.002433524,0.008779106,-0.000264756,0.002926056,0.007265663,0.002236791,0.001747192,0.004575015,-0.000576066,-0.004793438,-0.000673075,-0.002604846,0.003247112,0.000733264,0.010483277,0.008180141,0.013749201
5/7/13,0.005488517,0.014353034,0.00093483,-0.010338521,-0.000554417,-0.004992288,0.00765697,-0.000839512,3.09E-05,-0.011282421,-0.000246348,-0.002496456,-0.0034186,-0.008010718,-0.001380698,-0.01021707,0.009676406,0.000633319,-0.002203107,-0.000499497,0.008811982,0.002018319,0.014972405,-0.012599332,0.004982323,0.004722547,-0.001324841,-0.002371918,0.010106447,-0.001412177,-0.011581321,-0.005301914,-0.006078869,-0.002975772,0.006388103,-0.006062138,-0.008239434,0.00019808,-0.002338019,0.004945397,-0.003217833,-0.000478636,0.004796926,0.007834069,-0.01290428,-0.008822983,-0.009563612,-0.005876207,-0.009298962,-0.001065499
